     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  44.521	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  45.476	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  46.432	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  47.514	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  48.469	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  49.424	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
  50.379	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf	     inf
